Literals;Index;ApproxTime;ApproxTimeout;ApproxStatus;ASPSimpleTime;ASPSimpleTimeout;ASPSimpleStatus;ASPGeneralTime;ASPGeneralTimeout;ASPGeneralStatus
150;86;0,021984338760375977;0;65;0,017840862274169922;0;70;0,8591225147247314;0;70
50;52;0,008167028427124023;0;17;0,00945281982421875;0;17;0,07726216316223145;0;17
500;47;0,11341404914855957;0;240;0,05249738693237305;0;240;11,018249273300171;0;240
250;9;0,03905344009399414;0;134;0,02506542205810547;0;134;1,9960286617279053;0;134
150;49;0,020831823348999023;0;48;0,01796579360961914;0;48;0,8786132335662842;0;48
250;31;0,038367509841918945;0;120;0,026125669479370117;0;120;2,3460371494293213;0;120
50;56;0,0077402591705322266;0;25;0,009390115737915039;0;25;0,05064058303833008;0;25
200;3;0,029004335403442383;0;96;0,023062705993652344;0;97;1,3363699913024902;0;97
100;9;0,013529062271118164;0;52;0,012569665908813477;0;56;0,25220179557800293;0;56
200;14;0,027545452117919922;0;107;0,02028679847717285;0;108;1,1505441665649414;0;108
1000;81;0,3525834083557129;0;504;0,09787750244140625;0;504;43,55584907531738;0;504
150;74;0,021373987197875977;0;74;0,017655134201049805;0;74;0,7992534637451172;0;74
150;67;0,020383596420288086;0;71;0,017088890075683594;0;71;0,7105348110198975;0;71
150;44;0,019995927810668945;0;68;0,017532825469970703;0;68;0,8513262271881104;0;68
250;22;0,03799772262573242;0;118;0,025836944580078125;0;118;2,2240707874298096;0;118
100;6;0,01374197006225586;0;32;0,013475179672241211;0;32;0,35001349449157715;0;32
100;57;0,013389348983764648;0;51;0,012711524963378906;0;51;0,25866222381591797;0;51
100;3;0,01359105110168457;0;34;0,013477563858032227;0;34;0,34157705307006836;0;34
250;85;0,03983449935913086;0;116;0,02446722984313965;0;124;2,0710394382476807;0;124
100;24;0,013950347900390625;0;34;0,013363838195800781;0;37;0,29361534118652344;0;37
1000;77;0,35387372970581055;0;518;0,10232210159301758;0;518;47,302610874176025;0;518
1000;35;0,3833005428314209;0;498;0,11111712455749512;0;498;48,50548839569092;0;498
1000;82;0,37800145149230957;0;500;0,1037144660949707;0;500;43,83781599998474;0;500
1000;0;0,36998820304870605;0;455;0,11675453186035156;0;455;48,4387743473053;0;455
100;7;0,013803720474243164;0;45;0,013578653335571289;0;45;0,29301977157592773;0;45
150;98;0,02233266830444336;0;65;0,01795172691345215;0;65;0,7497177124023438;0;65
150;47;0,01966261863708496;0;82;0,016319751739501953;0;82;0,7250142097473145;0;82
500;1;0,11182522773742676;0;249;0,05024838447570801;0;249;10,316857814788818;0;249
500;0;0,11624932289123535;0;255;0,04972267150878906;0;255;9,252180337905884;0;255
200;19;0,030396699905395508;0;103;0,021692276000976562;0;103;1,4058058261871338;0;103
1000;89;0,35338473320007324;0;477;0,10729765892028809;0;477;48,798410177230835;0;477
200;98;0,02890777587890625;0;90;0,022965192794799805;0;90;1,4360506534576416;0;90
200;84;0,030716419219970703;0;111;0,020514488220214844;0;111;1,3240447044372559;0;111
50;79;0,008072137832641602;0;25;0,009407758712768555;0;25;0,05556750297546387;0;25
150;32;0,019739151000976562;0;69;0,018229246139526367;0;69;0,8225922584533691;0;69
1000;79;0,35024166107177734;0;527;0,10204935073852539;0;527;43,292405128479004;0;527
100;86;0,014635801315307617;0;38;0,013953447341918945;0;38;0,34356689453125;0;38
100;34;0,014267683029174805;0;39;0,013512611389160156;0;41;0,299558162689209;0;41
500;38;0,1139216423034668;0;236;0,05249500274658203;0;236;10,496015548706055;0;236
500;90;0,11480259895324707;0;245;0,04399824142456055;0;245;10,060468912124634;0;245
50;43;0,008777856826782227;0;26;0,009225845336914062;0;26;0,06765389442443848;0;26
100;88;0,013805150985717773;0;26;0,014324188232421875;0;26;0,363189697265625;0;26
250;71;0,03897404670715332;0;115;0,024399518966674805;0;115;2,2265326976776123;0;115
50;34;0,008397579193115234;0;22;0,00948190689086914;0;22;0,06371355056762695;0;22
50;41;0,007508993148803711;0;29;0,008960723876953125;0;29;0,05851411819458008;0;29
150;16;0,019479036331176758;0;64;0,01684284210205078;0;64;0,693234920501709;0;64
1000;21;0,3521108627319336;0;518;0,09471416473388672;0;518;49,711774826049805;0;518
